request_id|subject|target_node|ingress_node|processed_by|routed_from|routed_to|prefix_match_input_tokens|expected_cache_hit_tokens|expected_cache_hit_ratio|sglang_prompt_tokens|sglang_cache_hit_tokens|sglang_uncached_prefill_tokens|sglang_cache_hit_ratio|inference_time_s|actual_sglang_inference_time_s|communication_time_s|routing_processing_time_s|local_processing_time_s|other_processing_time_s|local_snapshot_match_after_process|total_time_s|generated_text|error
3363|philosophy|2|2|0|2|0|307|248|0.8078|307|248|59|0.8078|0.1146|3.7135|0.0038|7.8021|4.1045|11.9066|307|12.025| C|
3364|clinical_knowledge|3|3|1|3|1|274|235|0.8577|274|235|39|0.8577|0.1096|0.8139|0.0046|3.8573|5.8399|9.6972|274|9.8114| B|
3365|nutrition|0|0|2|0|2|357|304|0.8515|357|304|53|0.8515|0.1131|0.7863|0.004|6.224|8.8496|15.0736|357|15.1907| D|
3366|management|1|1|2|1|2|281|234|0.8327|281|234|47|0.8327|0.1116|0.5609|0.0034|4.3776|8.6315|13.0091|281|13.1241| C|
3367|moral_scenarios|2|2|2|||616|561|0.9107|616|561|55|0.9107|0.1136|0.9951|0.0|5.965|8.1865|14.1515|616|14.2651| C|
3368|high_school_geography|3|3|1|3|1|313|248|0.7923|313|248|65|0.7923|0.1162|0.8126|0.0039|2.6799|5.1059|7.7858|313|7.9059| D|
3369|elementary_mathematics|0|0|1|0|1|362|327|0.9033|362|327|35|0.9033|0.1086|2.1175|0.004|6.1995|5.3839|11.5834|362|11.696| B|
3370|professional_psychology|1|1|1|||485|353|0.7278|485|353|132|0.7278|0.1341|2.2496|0.0|3.7599|5.6244|9.3843|485|9.5184| A|
3371|marketing|2|2|2|||399|340|0.8521|399|340|59|0.8521|0.1146|0.2712|0.0|5.6502|5.5114|11.1616|399|11.2762| B|
3372|logical_fallacies|3|3|0|3|0|470|416|0.8851|470|416|54|0.8851|0.1134|2.7135|0.0047|4.3174|5.786|10.1034|470|10.2215| C|
3373|marketing|0|0|2|0|2|395|340|0.8608|395|340|55|0.8608|0.1136|3.1155|0.0038|9.9288|6.083|16.0118|395|16.1292| A|
3374|public_relations|1|1|0|1|0|420|364|0.8667|420|364|56|0.8667|0.1139|0.0877|0.0039|7.7982|6.8521|14.6503|420|14.7681| D|
3375|virology|2|2|1|2|1|289|261|0.9031|289|261|28|0.9031|0.1068|4.8954|0.004|8.8926|4.4474|13.34|289|13.4508| D|
3376|college_biology|3|3|0|3|0|496|342|0.6895|496|342|154|0.6895|0.1403|1.1098|0.0045|4.7355|8.7058|13.4413|496|13.5861| B|
3377|miscellaneous|0|0|2|0|2|295|264|0.8949|295|264|31|0.8949|0.1076|3.4393|0.0036|3.8618|5.5694|9.4312|295|9.5424| C|
3378|elementary_mathematics|1|1|1|||355|324|0.9127|355|324|31|0.9127|0.1076|0.6406|0.0|8.7437|3.447|12.1907|355|12.2983| B|
3379|high_school_geography|2|2|1|2|1|294|248|0.8435|294|248|46|0.8435|0.1113|4.1692|0.0036|4.7766|6.9907|11.7673|294|11.8822| A|
3380|high_school_macroeconomics|3|3|0|3|0|462|369|0.7987|462|369|93|0.7987|0.1235|0.2865|0.0037|1.3629|5.942|7.3049|462|7.4321| A|
3381|college_medicine|0|0|0|||543|446|0.8214|543|446|97|0.8214|0.1246|3.2468|0.0|7.4133|4.7383|12.1516|543|12.2762| B|
3382|nutrition|1|1|2|1|2|375|304|0.8107|375|304|71|0.8107|0.1177|0.2838|0.0038|7.3243|6.7601|14.0844|375|14.2059| D|
3383|miscellaneous|2|2|2|||306|262|0.8562|306|262|44|0.8562|0.1108|1.941|0.0|6.4875|4.7718|11.2593|306|11.3701| A|
3384|prehistory|3|3|3|||403|343|0.8511|403|343|60|0.8511|0.1149|0.6591|0.0|1.718|4.5322|6.2502|403|6.3651| C|
3385|high_school_government_and_politics|0|0|1|0|1|492|415|0.8435|492|415|77|0.8435|0.1193|0.6638|0.0043|4.9733|7.0441|12.0174|492|12.141| B|
3386|elementary_mathematics|1|1|1|||402|320|0.796|402|320|82|0.796|0.1206|0.3058|0.0|3.2264|8.8388|12.0652|402|12.1858| A|
3387|prehistory|2|2|3|2|3|435|347|0.7977|435|347|88|0.7977|0.1222|3.2968|0.0036|2.0192|3.4506|5.4698|435|5.5956| C|
3388|nutrition|3|3|2|3|2|337|311|0.9228|337|311|26|0.9228|0.1063|0.2849|0.004|6.7531|4.8349|11.588|337|11.6983| A|
3389|marketing|0|0|2|0|2|413|340|0.8232|413|340|73|0.8232|0.1183|0.6516|0.004|8.5353|7.3608|15.8961|413|16.0184| D|
3390|moral_scenarios|1|1|2|1|2|616|563|0.914|616|563|53|0.914|0.1131|1.9012|0.0043|3.3441|6.5467|9.8908|616|10.0082| A|
3391|college_mathematics|2|2|1|2|1|482|388|0.805|482|388|94|0.805|0.1238|2.4656|0.0038|3.1779|2.0735|5.2514|482|5.379| D|
3392|high_school_chemistry|3|3|3|||422|379|0.8981|422|379|43|0.8981|0.1106|1.1629|0.0|4.2043|4.3462|8.5505|422|8.6611| A|
3393|clinical_knowledge|0|0|1|0|1|284|236|0.831|284|236|48|0.831|0.1118|3.6816|0.0037|5.4067|4.0948|9.5015|284|9.617| B|
3394|high_school_european_history|1|1|2|1|2|1642|1590|0.9683|1642|1590|52|0.9683|0.1129|2.8004|0.0045|5.569|6.005|11.574|1642|11.6914| D|
3395|moral_scenarios|2|2|2|||628|561|0.8933|628|561|67|0.8933|0.1167|2.2667|0.0|4.7669|7.8265|12.5934|628|12.7101| C|
3396|moral_scenarios|3|3|2|3|2|622|562|0.9035|622|562|60|0.9035|0.1149|2.3801|0.004|4.4469|2.7576|7.2045|622|7.3234| A|
3397|professional_medicine|0|0|0|||1230|1100|0.8943|1230|1100|130|0.8943|0.1336|3.176|0.0|5.3207|3.2245|8.5452|1230|8.6788| C|
3398|world_religions|1|1|0|1|0|243|207|0.8519|243|207|36|0.8519|0.1088|1.1949|0.0032|5.3092|6.7593|12.0685|243|12.1805| C|
3399|high_school_computer_science|2|2|1|2|1|686|573|0.8353|686|573|113|0.8353|0.1289|3.5657|0.0043|5.4846|3.1188|8.6034|686|8.7366| C|
3400|world_religions|3|3|0|3|0|234|208|0.8889|234|208|26|0.8889|0.1063|0.8937|0.0034|5.3035|6.7704|12.0739|234|12.1836| C|
3401|professional_accounting|0|0|3|0|3|587|466|0.7939|587|466|121|0.7939|0.1311|5.8052|0.0035|3.2451|1.5996|4.8447|587|4.9793| B|
3402|public_relations|1|1|0|1|0|427|365|0.8548|427|365|62|0.8548|0.1154|0.3866|0.0037|4.0658|8.7112|12.777|427|12.8961| B|
3403|high_school_biology|2|2|1|2|1|378|330|0.873|378|330|48|0.873|0.1118|0.3065|0.0038|8.2132|4.9129|13.1261|378|13.2417| C|
3404|moral_scenarios|3|3|2|3|2|619|561|0.9063|619|561|58|0.9063|0.1144|0.9818|0.0036|5.2214|6.388|11.6094|619|11.7274| A|
3405|clinical_knowledge|0|0|1|0|1|278|236|0.8489|278|236|42|0.8489|0.1103|0.8865|0.0039|4.7572|8.4528|13.21|278|13.3242| B|
3406|moral_scenarios|1|1|2|1|2|625|562|0.8992|625|562|63|0.8992|0.1157|2.1171|0.004|1.7969|3.9776|5.7745|625|5.8942| C|
3407|econometrics|2|2|1|2|1|657|504|0.7671|657|504|153|0.7671|0.14|0.9184|0.0045|6.6211|4.6354|11.2565|657|11.401| D|
3408|moral_disputes|3|3|3|||388|318|0.8196|388|318|70|0.8196|0.1175|3.661|0.0|1.0396|4.9879|6.0275|388|6.145| C|
3409|high_school_government_and_politics|0|0|1|0|1|510|417|0.8176|510|417|93|0.8176|0.1235|1.4486|0.004|5.2534|2.7741|8.0275|510|8.155| C|
3410|virology|1|1|1|||619|261|0.4216|619|261|358|0.4216|0.2039|1.1671|0.0|6.5042|4.7992|11.3034|619|11.5073| B|
3411|college_biology|2|2|0|2|0|455|341|0.7495|455|341|114|0.7495|0.1292|0.5269|0.0037|7.173|9.0724|16.2454|455|16.3783| A|
3412|conceptual_physics|3|3|0|3|0|287|244|0.8502|287|244|43|0.8502|0.1106|1.9477|0.0043|5.8929|6.0218|11.9147|287|12.0296| A|
3413|miscellaneous|0|0|2|0|2|323|262|0.8111|323|262|61|0.8111|0.1152|0.7949|0.0038|8.5998|5.6129|14.2127|323|14.3317| A|
3414|human_aging|1|1|3|1|3|307|261|0.8502|307|261|46|0.8502|0.1113|1.6892|0.0043|3.0473|2.3107|5.358|307|5.4736| A|
3415|miscellaneous|2|2|2|||323|262|0.8111|323|262|61|0.8111|0.1152|1.1799|0.0|7.3092|3.4606|10.7698|323|10.885| A|
3416|moral_disputes|3|3|3|||361|320|0.8864|361|320|41|0.8864|0.1101|0.8951|0.0|3.158|8.4271|11.5851|361|11.6952| C|
3417|high_school_biology|0|0|1|0|1|376|329|0.875|376|329|47|0.875|0.1116|0.2238|0.0045|4.4222|5.9639|10.3861|376|10.5022| C|
3418|electrical_engineering|1|1|3|1|3|376|329|0.875|376|329|47|0.875|0.1116|1.0408|0.0035|3.3927|1.7769|5.1696|376|5.2847| A|
3419|abstract_algebra|2|2|2|||402|0|0.0|402|351|51|0.8731|0.1126|0.898|0.0|7.1644|3.3435|10.5079|0|10.6205| B|
3420|college_mathematics|3|3|1|3|1|466|388|0.8326|466|388|78|0.8326|0.1196|0.8933|0.0035|6.2589|4.0141|10.273|466|10.3961| C|
3421|human_aging|0|0|3|0|3|311|261|0.8392|311|261|50|0.8392|0.1124|3.9111|0.0039|5.2619|3.968|9.2299|311|9.3462| C|
3422|high_school_chemistry|1|1|3|1|3|424|385|0.908|424|385|39|0.908|0.1096|3.0095|0.0036|4.7322|6.1626|10.8948|424|11.008| D|
3423|nutrition|2|2|2|||396|305|0.7702|396|305|91|0.7702|0.123|0.1932|0.0|4.3324|8.6586|12.991|396|13.114| C|
3424|moral_scenarios|3|3|2|3|2|635|562|0.885|635|562|73|0.885|0.1183|1.1756|0.0047|1.1395|6.3223|7.4618|635|7.5848| A|
3425|college_biology|0|0|0|||380|342|0.9|380|342|38|0.9|0.1093|0.8487|0.0|5.3902|9.9872|15.3774|380|15.4867| A|
3426|high_school_government_and_politics|1|1|1|||493|416|0.8438|493|416|77|0.8438|0.1193|1.0892|0.0|2.8733|5.4924|8.3657|493|8.485| C|
3427|high_school_psychology|2|2|1|2|1|336|289|0.8601|336|289|47|0.8601|0.1116|1.302|0.0045|4.5231|8.2244|12.7475|336|12.8636| B|
3428|high_school_us_history|3|3|2|3|2|1717|1676|0.9761|1717|1676|41|0.9761|0.1101|1.0029|0.0042|0.5344|5.7351|6.2695|1717|6.3838| D|
3429|conceptual_physics|0|0|0|||280|245|0.875|280|245|35|0.875|0.1086|1.6203|0.0|4.9675|9.4764|14.4439|280|14.5525| A|
3430|high_school_european_history|1|1|2|1|2|1951|1839|0.9426|1951|1839|112|0.9426|0.1286|4.9798|0.0041|4.4208|5.5748|9.9956|1951|10.1283| D|
3431|professional_law|2|2|0|2|0|1357|1178|0.8681|1357|1179|178|0.8688|0.1472|0.1755|0.0041|4.7717|6.3375|11.1092|1178|11.2605| B|
3432|nutrition|3|3|2|3|2|344|307|0.8924|344|307|37|0.8924|0.1091|0.8332|0.0035|2.5211|5.1873|7.7084|344|7.821| C|
3433|high_school_psychology|0|0|1|0|1|348|289|0.8305|348|289|59|0.8305|0.1146|0.6948|0.0033|8.7464|6.5412|15.2876|348|15.4055| C|
3434|professional_psychology|1|1|1|||421|353|0.8385|421|353|68|0.8385|0.117|1.1765|0.0|4.0775|2.0446|6.1221|421|6.2391| B|
3435|high_school_biology|2|2|1|2|1|389|332|0.8535|389|332|57|0.8535|0.1141|2.7021|0.0042|5.3577|4.1406|9.4983|389|9.6166| B|
3436|miscellaneous|3|3|2|3|2|405|262|0.6469|405|262|143|0.6469|0.1372|0.7598|0.004|6.0398|5.6664|11.7062|405|11.8474| D|
3437|miscellaneous|0|0|2|0|2|293|264|0.901|293|264|29|0.901|0.1071|0.3331|0.0047|7.6035|6.7747|14.3782|293|14.49| C|
3438|high_school_biology|1|1|1|||409|329|0.8044|409|329|80|0.8044|0.1201|0.9023|0.0|6.4273|2.1269|8.5542|409|8.6743| B|
3439|moral_scenarios|2|2|2|||637|574|0.9011|637|574|63|0.9011|0.1157|3.2316|0.0|3.3649|5.4065|8.7714|637|8.8871| C|
3440|high_school_chemistry|3|3|3|||446|379|0.8498|446|379|67|0.8498|0.1167|4.77|0.0|6.2469|0.665|6.9119|446|7.0286| C|
3441|moral_disputes|0|0|3|0|3|380|318|0.8368|380|318|62|0.8368|0.1154|2.8745|0.0041|3.8908|1.7577|5.6485|380|5.768| C|
3442|professional_medicine|1|1|0|1|0|1211|1097|0.9059|1211|1097|114|0.9059|0.1292|1.0088|0.0045|5.6094|8.032|13.6414|1211|13.7751| C|
3443|professional_law|2|2|0|2|0|1943|1177|0.6058|1943|1182|761|0.6083|0.3637|1.1813|0.0044|7.2677|5.2707|12.5384|1177|12.9065| C|
3444|high_school_macroeconomics|3|3|0|3|0|429|369|0.8601|429|369|60|0.8601|0.1149|1.7059|0.0038|3.3663|5.9913|9.3576|429|9.4763| B|
3445|college_computer_science|0|0|1|0|1|828|719|0.8684|828|719|109|0.8684|0.1278|1.1275|0.0041|11.057|4.7222|15.7792|719|15.9111| A|
3446|professional_psychology|1|1|1|||403|353|0.8759|403|353|50|0.8759|0.1124|3.4125|0.0|4.9839|3.3903|8.3742|403|8.4866| B|
3447|human_aging|2|2|3|2|3|324|262|0.8086|324|262|62|0.8086|0.1154|2.2208|0.0044|3.0165|3.6102|6.6267|324|6.7465| A|
3448|moral_scenarios|3|3|2|3|2|619|561|0.9063|619|561|58|0.9063|0.1144|1.9332|0.0043|4.0123|6.427|10.4393|561|10.558| C|
3449|international_law|0|0|3|0|3|531|442|0.8324|531|442|89|0.8324|0.1225|0.925|0.0033|9.5893|3.3511|12.9404|531|13.0662| B|
3450|management|1|1|1|||275|3|0.0109|275|3|272|0.0109|0.1756|5.3475|0.0|1.477|3.4329|4.9099|275|5.0855| D|
3451|miscellaneous|2|2|2|||293|265|0.9044|293|265|28|0.9044|0.1068|2.0485|0.0|6.0509|6.4682|12.5191|293|12.6259| C|
3452|high_school_biology|3|3|1|3|1|413|333|0.8063|413|333|80|0.8063|0.1201|2.7115|0.0042|1.0858|3.0546|4.1404|413|4.2647| C|
3453|miscellaneous|0|0|2|0|2|294|262|0.8912|294|262|32|0.8912|0.1078|1.1702|0.0042|10.7573|6.341|17.0983|294|17.2103| B|
3454|high_school_psychology|1|1|1|||329|289|0.8784|329|289|40|0.8784|0.1098|1.1786|0.0|3.6087|2.0648|5.6735|329|5.7833| B|
3455|high_school_macroeconomics|2|2|0|2|0|419|370|0.8831|419|370|49|0.8831|0.1121|0.8971|0.0041|7.8683|10.3929|18.2612|419|18.3774| B|
3456|miscellaneous|3|3|2|3|2|301|265|0.8804|301|265|36|0.8804|0.1088|2.6076|0.0033|5.3488|6.4607|11.8095|301|11.9216| B|
3457|high_school_psychology|0|0|1|0|1|357|289|0.8095|357|289|68|0.8095|0.117|0.875|0.0039|4.3306|5.8029|10.1335|357|10.2544| D|
3458|college_chemistry|1|1|1|||384|1|0.0026|384|1|383|0.0026|0.2125|0.9568|0.0|5.1679|6.636|11.8039|1|12.0164| C|
3459|nutrition|2|2|2|||434|304|0.7005|434|304|130|0.7005|0.1336|0.3531|0.0|6.6968|4.7304|11.4272|434|11.5608| B|
3460|high_school_us_history|3|3|2|3|2|1801|1468|0.8151|1801|1468|333|0.8151|0.1954|4.0537|0.0044|3.3154|3.9524|7.2678|1801|7.4676| C|
3461|professional_law|0|0|0|||1400|1178|0.8414|1400|1178|222|0.8414|0.1602|0.8419|0.0|4.2729|11.2036|15.4765|1400|15.6367| D|
3462|logical_fallacies|1|1|0|1|0|451|423|0.9379|451|423|28|0.9379|0.1068|1.6201|0.0038|2.8085|7.6365|10.445|451|10.5556| A|
3463|high_school_psychology|2|2|1|2|1|347|290|0.8357|347|290|57|0.8357|0.1141|4.4695|0.0047|6.0219|4.8472|10.8691|347|10.9879| C|
3464|professional_law|3|3|0|3|0|1456|1179|0.8098|1456|1179|277|0.8098|0.1772|6.5926|0.0039|2.5897|5.1378|7.7275|1456|7.9086| A|
3465|high_school_us_history|0|0|2|0|2|1707|1661|0.9731|1707|1661|46|0.9731|0.1113|1.9691|0.0044|8.7733|4.2175|12.9908|1707|13.1065| C|
3466|public_relations|1|1|0|1|0|404|364|0.901|404|364|40|0.901|0.1098|1.9512|0.004|1.441|5.5778|7.0188|404|7.1326| A|
3467|high_school_biology|2|2|1|2|1|420|333|0.7929|420|333|87|0.7929|0.1219|3.746|0.0045|7.4645|3.5214|10.9859|420|11.1123| C|
3468|college_physics|3|3|3|||532|1|0.0019|532|1|531|0.0019|0.2669|0.924|0.0|3.7762|1.476|5.2522|532|5.5191| B|
3469|computer_security|0|0|2|0|2|500|453|0.906|500|453|47|0.906|0.1116|3.5856|0.0036|4.8638|3.6343|8.4981|500|8.6133| C|
3470|professional_medicine|1|1|0|1|0|1369|1101|0.8042|1369|1101|268|0.8042|0.1744|3.8594|0.0038|2.063|6.1616|8.2246|1369|8.4028| A|
3471|jurisprudence|2|2|3|2|3|476|378|0.7941|476|378|98|0.7941|0.1249|3.4665|0.0044|4.326|4.011|8.337|476|8.4663| D|
3472|high_school_psychology|3|3|1|3|1|402|290|0.7214|402|290|112|0.7214|0.1286|2.0919|0.0032|3.0188|5.8071|8.8259|402|8.9577| D|
3473|professional_law|0|0|0|||1568|1178|0.7513|1568|1178|390|0.7513|0.2149|0.2135|0.0|5.5717|9.1387|14.7104|1178|14.9253| B|
3474|professional_law|1|1|0|1|0|1570|1177|0.7497|1570|1177|393|0.7497|0.2159|4.5243|0.0038|4.1683|6.7195|10.8878|1570|11.1075| C|
3475|formal_logic|2|2|3|2|3|670|641|0.9567|670|641|29|0.9567|0.1071|0.9358|0.004|5.063|5.0452|10.1082|670|10.2193| B|
3476|high_school_mathematics|3|3|1|3|1|592|496|0.8378|592|496|96|0.8378|0.1243|1.1377|0.0044|3.1399|1.9789|5.1188|592|5.2475| B|
3477|high_school_biology|0|0|1|0|1|363|329|0.9063|363|329|34|0.9063|0.1083|0.703|0.0045|4.6683|2.9385|7.6068|363|7.7196| D|
3478|abstract_algebra|1|1|1|||425|0|0.0|425|350|75|0.8235|0.1188|0.8594|0.0|3.5088|3.2239|6.7327|0|6.8515| C|
3479|virology|2|2|1|2|1|308|262|0.8506|308|262|46|0.8506|0.1113|0.0177|0.0046|9.5246|1.287|10.8116|308|10.9275| D|
3480|prehistory|3|3|3|||414|344|0.8309|414|344|70|0.8309|0.1175|0.8106|0.0|2.3327|3.3458|5.6785|414|5.796| D|
3481|professional_law|0|0|0|||1586|1179|0.7434|1586|1179|407|0.7434|0.2209|2.7333|0.0|2.2765|3.6436|5.9201|1586|6.141| C|
3482|astronomy|1|1|1|||394|339|0.8604|394|339|55|0.8604|0.1136|0.3004|0.0|5.0092|4.9792|9.9884|394|10.102| D|
3483|security_studies|2|2|1|2|1|929|799|0.8601|929|799|130|0.8601|0.1336|3.6952|0.0045|4.6393|3.7111|8.3504|929|8.4885| C|
3484|moral_disputes|3|3|3|||364|318|0.8736|364|318|46|0.8736|0.1113|1.7623|0.0|4.8568|1.2005|6.0573|364|6.1686| C|
3485|nutrition|0|0|2|0|2|402|304|0.7562|402|304|98|0.7562|0.1249|1.0913|0.0033|6.1251|2.7465|8.8716|402|8.9998| B|
3486|high_school_geography|1|1|1|||295|247|0.8373|295|248|47|0.8407|0.1116|3.9277|0.0|3.2207|2.6473|5.868|247|5.9796| A|
3487|conceptual_physics|2|2|0|2|0|281|244|0.8683|281|244|37|0.8683|0.1091|0.8719|0.0045|8.0944|6.3201|14.4145|281|14.5281| A|
3488|nutrition|3|3|2|3|2|392|304|0.7755|392|304|88|0.7755|0.1222|0.87|0.0044|4.6148|6.4731|11.0879|392|11.2145| B|
3489|professional_medicine|0|0|0|||1269|1097|0.8645|1269|1097|172|0.8645|0.1454|3.111|0.0|6.4955|5.4562|11.9517|1269|12.0971| C|
3490|college_chemistry|1|1|1|||404|1|0.0025|404|335|69|0.8292|0.1172|1.994|0.0|9.2527|1.6647|10.9174|1|11.0346| B|
3491|miscellaneous|2|2|2|||397|262|0.6599|397|262|135|0.6599|0.135|0.4628|0.0|6.4553|6.5398|12.9951|397|13.1301| B|
3492|professional_law|3|3|0|3|0|1411|1178|0.8349|1411|1178|233|0.8349|0.1635|4.1498|0.0045|1.4295|5.2723|6.7018|1411|6.8698| C|
3493|high_school_geography|0|0|1|0|1|288|247|0.8576|288|247|41|0.8576|0.1101|3.8748|0.0046|6.4895|5.0978|11.5873|288|11.702| A|
3494|computer_security|1|1|2|1|2|500|454|0.908|500|454|46|0.908|0.1113|0.6604|0.0048|6.5114|6.9804|13.4918|500|13.6079| C|
3495|electrical_engineering|2|2|3|2|3|358|329|0.919|358|329|29|0.919|0.1071|1.3416|0.0047|6.684|4.9422|11.6262|358|11.738| D|
3496|professional_law|3|3|0|3|0|1319|1177|0.8923|1319|1177|142|0.8923|0.1369|2.0156|0.0033|4.0745|6.7808|10.8553|1177|10.9955| D|
3497|nutrition|0|0|2|0|2|351|305|0.8689|351|305|46|0.8689|0.1113|1.631|0.0042|6.4087|5.902|12.3107|351|12.4262| C|
3498|miscellaneous|1|1|2|1|2|295|264|0.8949|295|264|31|0.8949|0.1076|2.2321|0.0045|6.9426|4.701|11.6436|295|11.7557| D|
3499|moral_scenarios|2|2|2|||620|561|0.9048|620|561|59|0.9048|0.1146|1.0494|0.0|5.6253|5.6509|11.2762|561|11.3908| C|
3500|management|3|3|1|3|1|266|233|0.8759|266|233|33|0.8759|0.1081|0.6918|0.0045|4.5828|7.1672|11.75|266|11.8626| A|
3501|moral_disputes|0|0|3|0|3|351|318|0.906|351|318|33|0.906|0.1081|2.4202|0.004|7.241|3.2765|10.5175|351|10.6296| B|
3502|econometrics|1|1|1|||634|502|0.7918|634|502|132|0.7918|0.1341|2.052|0.0|4.2361|6.6997|10.9358|634|11.0699| D|
3503|professional_law|2|2|0|2|0|1348|1177|0.8731|1348|1179|169|0.8746|0.1446|0.9164|0.0037|9.1546|4.5394|13.694|1177|13.8423| B|
3504|anatomy|3|3|0|3|0|346|299|0.8642|346|299|47|0.8642|0.1116|0.8548|0.0032|2.668|5.5203|8.1883|346|8.3031| A|
3505|clinical_knowledge|0|0|1|0|1|346|238|0.6879|346|238|108|0.6879|0.1276|4.1035|0.0037|3.2221|2.7938|6.0159|346|6.1472| A|
3506|professional_law|1|1|0|1|0|1484|1178|0.7938|1484|1178|306|0.7938|0.1865|4.3501|0.0037|4.7961|2.9318|7.7279|1484|7.9181| D|
3507|high_school_microeconomics|2|2|3|2|3|489|387|0.7914|489|387|102|0.7914|0.1259|1.7066|0.0038|5.0019|4.628|9.6299|489|9.7596| C|
3508|professional_law|3|3|0|3|0|1310|1179|0.9|1310|1179|131|0.9|0.1338|3.884|0.0039|2.2969|4.6201|6.917|1310|7.0547| B|
3509|virology|0|0|1|0|1|299|261|0.8729|299|261|38|0.8729|0.1093|3.6494|0.0042|3.7645|4.6139|8.3784|299|8.4919| D|
3510|philosophy|1|1|0|1|0|284|249|0.8768|284|249|35|0.8768|0.1086|1.2376|0.0035|3.773|8.738|12.511|284|12.6231| D|
3511|virology|2|2|1|2|1|311|261|0.8392|311|261|50|0.8392|0.1124|2.4223|0.0034|5.1049|5.3776|10.4825|311|10.5983| C|
3512|high_school_microeconomics|3|3|3|||450|387|0.86|450|387|63|0.86|0.1157|0.2988|0.0|5.4083|1.7184|7.1267|450|7.2424| A|
3513|professional_law|0|0|0|||1404|1178|0.839|1404|1178|226|0.839|0.1614|0.9089|0.0|7.1942|7.1168|14.311|1404|14.4724| D|
3514|international_law|1|1|3|1|3|516|441|0.8547|516|441|75|0.8547|0.1188|0.2069|0.0031|5.328|3.1855|8.5135|516|8.6354| B|
3515|professional_law|2|2|0|2|0|1590|1179|0.7415|1590|1179|411|0.7415|0.2223|1.9738|0.0038|6.6659|6.0841|12.75|1590|12.9761| B|
3516|college_medicine|3|3|0|3|0|503|446|0.8867|503|446|57|0.8867|0.1141|2.7724|0.0039|6.5812|4.3013|10.8825|503|11.0005| B|
3517|professional_accounting|0|0|3|0|3|530|465|0.8774|530|465|65|0.8774|0.1162|4.6474|0.0034|7.7476|2.4702|10.2178|530|10.3374| A|
3518|us_foreign_policy|1|1|1|||336|3|0.0089|336|3|333|0.0089|0.1954|1.07|0.0|4.9736|6.721|11.6946|336|11.89| D|
3519|high_school_biology|2|2|1|2|1|413|329|0.7966|413|329|84|0.7966|0.1211|3.2876|0.004|5.7582|4.6908|10.449|413|10.5741| B|
3520|sociology|3|3|1|3|1|401|329|0.8204|401|329|72|0.8204|0.118|0.874|0.0045|5.7684|3.8452|9.6136|401|9.7361| C|
3521|high_school_psychology|0|0|1|0|1|344|289|0.8401|344|289|55|0.8401|0.1136|1.2529|0.0046|8.304|2.7936|11.0976|344|11.2158| B|
3522|professional_law|1|1|0|1|0|1399|1178|0.842|1399|1178|221|0.842|0.1599|2.869|0.0044|5.79|4.8643|10.6543|1178|10.8186| D|
3523|elementary_mathematics|2|2|1|2|1|421|322|0.7648|421|322|99|0.7648|0.1251|1.9857|0.0041|5.3406|3.3958|8.7364|421|8.8656| B|
3524|miscellaneous|3|3|2|3|2|295|266|0.9017|295|266|29|0.9017|0.1071|0.5205|0.0042|4.7093|6.7977|11.507|295|11.6183| C|
3525|professional_medicine|0|0|0|||1293|1097|0.8484|1293|1097|196|0.8484|0.1524|2.1446|0.0|5.9332|7.2962|13.2294|1293|13.3818| C|
3526|professional_psychology|1|1|1|||410|353|0.861|410|353|57|0.861|0.1141|0.1684|0.0|7.0504|5.3878|12.4382|410|12.5523| A|
3527|moral_disputes|2|2|3|2|3|384|318|0.8281|384|318|66|0.8281|0.1164|3.7599|0.0036|4.5948|3.8639|8.4587|384|8.5787| D|
3528|moral_scenarios|3|3|2|3|2|618|571|0.9239|618|571|47|0.9239|0.1116|0.9175|0.0043|2.5543|5.2791|7.8334|618|7.9493| C|
3529|high_school_mathematics|0|0|1|0|1|614|496|0.8078|614|496|118|0.8078|0.1303|1.1434|0.0043|3.5086|2.2951|5.8037|614|5.9383| C|
3530|high_school_mathematics|1|1|1|||575|497|0.8643|575|497|78|0.8643|0.1196|1.2041|0.0|2.0342|6.3462|8.3804|575|8.5| A|
3531|professional_law|2|2|0|2|0|1398|1179|0.8433|1398|1179|219|0.8433|0.1593|0.8379|0.0038|1.9682|8.0313|9.9995|1398|10.1626| D|
3532|professional_law|3|3|0|3|0|1468|1178|0.8025|1468|1179|289|0.8031|0.1811|1.7497|0.0032|3.3105|8.9489|12.2594|1178|12.4437| C|
3533|high_school_microeconomics|0|0|3|0|3|509|396|0.778|509|396|113|0.778|0.1289|3.593|0.0038|7.1734|1.6084|8.7818|509|8.9145| A|
3534|moral_disputes|1|1|3|1|3|376|319|0.8484|376|319|57|0.8484|0.1141|1.4|0.0047|6.4703|2.1411|8.6114|376|8.7302| A|
3535|logical_fallacies|2|2|0|2|0|513|420|0.8187|513|420|93|0.8187|0.1235|1.0711|0.0034|4.8822|6.218|11.1002|513|11.2271| D|
3536|marketing|3|3|2|3|2|388|341|0.8789|388|341|47|0.8789|0.1116|3.3183|0.0037|4.8689|3.1964|8.0653|388|8.1806| C|
3537|logical_fallacies|0|0|0|||472|417|0.8835|472|417|55|0.8835|0.1136|0.3528|0.0|4.9398|6.6846|11.6244|472|11.738| B|
3538|moral_scenarios|1|1|2|1|2|624|561|0.899|624|561|63|0.899|0.1157|2.2411|0.0038|6.3966|5.3332|11.7298|624|11.8493| A|
