request_id|subject|target_node|ingress_node|processed_by|routed_from|routed_to|prefix_match_input_tokens|expected_cache_hit_tokens|expected_cache_hit_ratio|sglang_prompt_tokens|sglang_cache_hit_tokens|sglang_uncached_prefill_tokens|sglang_cache_hit_ratio|inference_time_s|actual_sglang_inference_time_s|communication_time_s|routing_processing_time_s|local_processing_time_s|other_processing_time_s|local_snapshot_match_after_process|total_time_s|generated_text|error
1415|high_school_us_history|2|2|2|||1806|1468|0.8128|1806|1468|338|0.8128|0.1971|0.818|0.0|0.5298|0.8724|1.4022|1806|1.5993| D|
1416|medical_genetics|3|3|3|||295|250|0.8475|295|250|45|0.8475|0.1111|0.0145|0.0|0.4605|0.474|0.9345|295|1.0456| C|
1417|professional_law|0|0|0|||1396|1178|0.8438|1396|1178|218|0.8438|0.159|0.659|0.0|0.7565|0.9184|1.6749|1396|1.8339| A|
1418|professional_psychology|1|1|1|||421|352|0.8361|421|352|69|0.8361|0.1172|0.2806|0.0|0.4813|1.2469|1.7282|421|1.8454| B|
1419|anatomy|2|2|2|||367|298|0.812|367|298|69|0.812|0.1172|0.015|0.0|0.8435|0.5147|1.3582|367|1.4754| D|
1420|virology|3|3|3|||314|261|0.8312|314|261|53|0.8312|0.1131|0.0216|0.0|1.0739|0.5068|1.5807|314|1.6938| A|
1421|high_school_geography|0|0|0|||303|252|0.8317|303|252|51|0.8317|0.1126|0.5902|0.0|1.0004|0.7305|1.7309|303|1.8435| D|
1422|electrical_engineering|1|1|1|||376|329|0.875|376|329|47|0.875|0.1116|0.0171|0.0|1.0382|0.5108|1.549|376|1.6606| C|
1423|miscellaneous|2|2|2|||354|262|0.7401|354|262|92|0.7401|0.1233|0.9403|0.0|0.505|1.0116|1.5166|354|1.6399| D|
1424|moral_scenarios|3|3|3|||628|561|0.8933|628|561|67|0.8933|0.1167|0.6266|0.0|0.7125|0.4399|1.1524|628|1.2691| C|
1425|miscellaneous|0|0|0|||292|264|0.9041|292|264|28|0.9041|0.1068|0.7103|0.0|0.5018|1.5183|2.0201|292|2.1269| D|
1426|moral_scenarios|1|1|1|||620|561|0.9048|620|561|59|0.9048|0.1146|0.018|0.0|0.7769|0.5089|1.2858|620|1.4004| C|
1427|professional_law|2|2|2|||1383|1178|0.8518|1383|1178|205|0.8518|0.1551|0.6701|0.0|1.1158|1.0055|2.1213|1383|2.2764| A|
1428|professional_accounting|3|3|3|||545|465|0.8532|545|465|80|0.8532|0.1201|0.9215|0.0|0.5337|0.8994|1.4331|545|1.5532| A|
1429|high_school_physics|0|0|0|||601|529|0.8802|601|529|72|0.8802|0.118|0.0163|0.0|0.5108|0.5287|1.0395|601|1.1575| B|
1430|miscellaneous|1|1|1|||322|262|0.8137|322|262|60|0.8137|0.1149|1.1113|0.0|1.6341|0.7938|2.4279|322|2.5428| B|
1431|high_school_macroeconomics|2|2|2|||449|368|0.8196|449|368|81|0.8196|0.1204|0.385|0.0|0.8498|0.4771|1.3269|449|1.4473| A|
1432|professional_psychology|3|3|3|||390|353|0.9051|390|353|37|0.9051|0.1091|0.9665|0.0|1.0254|0.8914|1.9168|390|2.0259| C|
1433|conceptual_physics|0|0|0|||283|243|0.8587|283|243|40|0.8587|0.1098|0.9844|0.0|0.6303|0.5058|1.1361|283|1.2459| C|
1434|professional_medicine|1|1|1|||1304|1094|0.839|1304|1094|210|0.839|0.1566|0.7795|0.0|0.5275|1.6067|2.1342|1304|2.2908| B|
1435|professional_law|2|2|2|||1341|1178|0.8784|1341|1178|163|0.8784|0.1428|0.2367|0.0|0.4594|0.49|0.9494|1341|1.0922| B|
1436|professional_law|3|3|3|||1375|1178|0.8567|1375|1178|197|0.8567|0.1527|0.6041|0.0|1.5644|0.6866|2.251|1375|2.4037| A|
1437|human_sexuality|0|0|0|||388|337|0.8686|388|337|51|0.8686|0.1126|0.0154|0.0|0.4743|0.6565|1.1308|388|1.2434| A|
1438|moral_disputes|1|1|1|||367|318|0.8665|367|318|49|0.8665|0.1121|0.2798|0.0|0.7926|1.5094|2.302|367|2.4141| A|
1439|miscellaneous|2|2|2|||318|261|0.8208|318|261|57|0.8208|0.1141|0.0168|0.0|1.473|0.4763|1.9493|318|2.0634| C|
1440|professional_psychology|3|3|3|||417|353|0.8465|417|353|64|0.8465|0.1159|0.0175|0.0|0.4835|0.6872|1.1707|417|1.2866| D|
1441|prehistory|0|0|0|||410|343|0.8366|410|343|67|0.8366|0.1167|1.3641|0.0|1.4512|0.4618|1.913|410|2.0297| C|
1442|conceptual_physics|1|1|1|||276|243|0.8804|276|243|33|0.8804|0.1081|0.0159|0.0|0.8472|0.5394|1.3866|276|1.4947| A|
1443|high_school_microeconomics|2|2|2|||415|386|0.9301|415|386|29|0.9301|0.1071|0.1489|0.0|1.394|1.7708|3.1648|415|3.2719| D|
1444|moral_scenarios|3|3|3|||618|561|0.9078|618|561|57|0.9078|0.1141|0.0236|0.0|0.857|0.4908|1.3478|618|1.4619| C|
1445|management|0|0|0|||270|233|0.863|270|233|37|0.863|0.1091|0.8544|0.0|1.2705|0.8932|2.1637|270|2.2728| C|
1446|moral_scenarios|1|1|1|||624|561|0.899|624|561|63|0.899|0.1157|0.4788|0.0|0.5154|0.471|0.9864|624|1.1021| C|
1447|nutrition|2|2|2|||360|308|0.8556|360|308|52|0.8556|0.1129|0.7223|0.0|1.3699|1.0105|2.3804|360|2.4933| D|
1448|virology|3|3|3|||328|261|0.7957|328|261|67|0.7957|0.1167|0.4785|0.0|0.4708|0.9277|1.3985|328|1.5152| A|
1449|high_school_geography|0|0|0|||286|247|0.8636|286|247|39|0.8636|0.1096|0.7136|0.0|1.1278|1.0894|2.2172|286|2.3268| D|
1450|college_medicine|1|1|1|||551|447|0.8113|551|447|104|0.8113|0.1265|0.5121|0.0|0.5147|1.3457|1.8604|551|1.9869| B|
1451|virology|2|2|2|||309|261|0.8447|309|261|48|0.8447|0.1118|0.4682|0.0|0.4969|0.7553|1.2522|309|1.364| A|
1452|high_school_geography|3|3|3|||288|248|0.8611|288|248|40|0.8611|0.1098|0.8372|0.0|1.5271|1.0726|2.5997|288|2.7095| D|
1453|professional_law|0|0|0|||1439|1178|0.8186|1439|1178|261|0.8186|0.1722|0.4546|0.0|0.7274|0.6953|1.4227|1439|1.5949| D|
1454|moral_disputes|1|1|1|||406|318|0.7833|406|318|88|0.7833|0.1222|0.2201|0.0|1.5328|0.5362|2.069|406|2.1912| D|
1455|clinical_knowledge|2|2|2|||275|235|0.8545|275|235|40|0.8545|0.1098|0.881|0.0|0.7811|1.2226|2.0037|275|2.1135| A|
1456|security_studies|3|3|3|||899|795|0.8843|899|795|104|0.8843|0.1265|0.7471|0.0|0.6841|0.7703|1.4544|899|1.5809| D|
1457|high_school_psychology|0|0|0|||349|290|0.8309|349|290|59|0.8309|0.1146|0.7581|0.0|0.5977|1.6062|2.2039|349|2.3185| C|
1458|high_school_psychology|1|1|1|||336|289|0.8601|336|289|47|0.8601|0.1116|0.5233|0.0|0.5184|0.5272|1.0456|336|1.1572| D|
1459|professional_law|2|2|2|||1281|1178|0.9196|1281|1178|103|0.9196|0.1262|1.0496|0.0|1.3601|0.6941|2.0542|1281|2.1804| C|
1460|college_chemistry|3|3|3|||397|335|0.8438|397|335|62|0.8438|0.1154|0.4716|0.0|0.5139|0.4771|0.991|397|1.1064| C|
1461|professional_psychology|0|0|0|||403|356|0.8834|403|356|47|0.8834|0.1116|0.472|0.0|0.5102|3.0046|3.5148|403|3.6264| D|
1462|college_medicine|1|1|1|||526|446|0.8479|526|446|80|0.8479|0.1201|0.1895|0.0|0.4962|0.5243|1.0205|526|1.1406| B|
1463|elementary_mathematics|2|2|2|||371|323|0.8706|371|323|48|0.8706|0.1118|0.8887|0.0|0.7587|1.4617|2.2204|371|2.3322| A|
1464|high_school_chemistry|3|3|3|||481|383|0.7963|481|383|98|0.7963|0.1249|0.0152|0.0|0.6223|0.4616|1.0839|481|1.2088| A|
1465|anatomy|0|0|0|||336|302|0.8988|336|302|34|0.8988|0.1083|0.74|0.0|0.529|1.0645|1.5935|336|1.7018| D|
1466|moral_disputes|1|1|1|||353|318|0.9008|353|318|35|0.9008|0.1086|0.4659|0.0|1.1689|0.8687|2.0376|353|2.1462| A|
1467|college_physics|2|2|2|||511|439|0.8591|511|439|72|0.8591|0.118|0.2082|0.0|0.4665|1.0143|1.4808|511|1.5988| A|
1468|high_school_chemistry|3|3|3|||429|379|0.8834|429|379|50|0.8834|0.1124|0.614|0.0|1.0402|1.0975|2.1377|429|2.2501| D|
1469|high_school_computer_science|0|0|0|||639|570|0.892|639|570|69|0.892|0.1172|0.4805|0.0|0.8426|0.923|1.7656|639|1.8828| C|
1470|professional_law|1|1|1|||1350|1183|0.8763|1350|1183|167|0.8763|0.144|0.5053|0.0|0.5097|1.3754|1.8851|1350|2.0291| D|
1471|high_school_psychology|2|2|2|||350|289|0.8257|350|289|61|0.8257|0.1152|0.0178|0.0|1.0474|0.7979|1.8453|350|1.9605| D|
1472|professional_psychology|3|3|3|||414|353|0.8527|414|353|61|0.8527|0.1152|0.5188|0.0|0.5061|0.7303|1.2364|414|1.3516| B|
1473|professional_law|0|0|0|||1462|1179|0.8064|1462|1179|283|0.8064|0.1791|0.2266|0.0|1.0101|0.5054|1.5155|1462|1.6946| C|
1474|human_aging|1|1|1|||321|261|0.8131|321|261|60|0.8131|0.1149|0.6996|0.0|1.2422|1.1584|2.4006|321|2.5155| A|
1475|professional_accounting|2|2|2|||557|466|0.8366|557|466|91|0.8366|0.123|0.4918|0.0|1.0111|1.2853|2.2964|557|2.4194| C|
1476|astronomy|3|3|3|||426|338|0.7934|426|338|88|0.7934|0.1222|0.4445|0.0|1.1879|0.8783|2.0662|426|2.1884| A|
1477|marketing|0|0|0|||391|340|0.8696|391|340|51|0.8696|0.1126|0.081|0.0|0.5465|1.4395|1.986|391|2.0986| D|
1478|professional_law|1|1|1|||1490|1178|0.7906|1490|1178|312|0.7906|0.1885|0.0225|0.0|0.6572|0.7492|1.4064|1490|1.5949| A|
1479|nutrition|2|2|2|||348|305|0.8764|348|305|43|0.8764|0.1106|0.2085|0.0|0.9244|1.2206|2.145|348|2.2556| D|
1480|elementary_mathematics|3|3|3|||369|325|0.8808|369|325|44|0.8808|0.1108|0.6701|0.0|0.9115|0.4855|1.397|369|1.5078| B|
1481|high_school_macroeconomics|0|0|0|||412|372|0.9029|412|372|40|0.9029|0.1098|0.9146|0.0|1.1898|1.0977|2.2875|412|2.3973| D|
1482|high_school_mathematics|1|1|1|||627|495|0.7895|627|495|132|0.7895|0.1341|0.2|0.0|1.1354|0.5015|1.6369|627|1.771| D|
1483|moral_scenarios|2|2|2|||625|562|0.8992|625|562|63|0.8992|0.1157|0.6971|0.0|1.2308|1.2973|2.5281|625|2.6438| C|
1484|miscellaneous|3|3|3|||316|264|0.8354|316|264|52|0.8354|0.1129|0.2752|0.0|0.874|0.5012|1.3752|316|1.4881| C|
1485|moral_scenarios|0|0|0|||640|560|0.875|640|560|80|0.875|0.1201|0.3422|0.0|0.5074|1.3853|1.8927|640|2.0128| C|
1486|moral_scenarios|1|1|1|||628|561|0.8933|628|561|67|0.8933|0.1167|0.6932|0.0|0.8368|0.6964|1.5332|628|1.6499| C|
1487|global_facts|2|2|2|||339|275|0.8112|339|275|64|0.8112|0.1159|0.6131|0.0|0.5586|1.2011|1.7597|339|1.8756| C|
1488|high_school_geography|3|3|3|||288|251|0.8715|288|251|37|0.8715|0.1091|0.5219|0.0|0.5431|1.1351|1.6782|288|1.7873| D|
1489|professional_law|0|0|0|||1457|1178|0.8085|1457|1178|279|0.8085|0.1779|0.7612|0.0|0.5029|0.9606|1.4635|1457|1.6414| B|
1490|high_school_macroeconomics|1|1|1|||417|368|0.8825|417|368|49|0.8825|0.1121|0.016|0.0|0.556|0.7296|1.2856|417|1.3977| C|
1491|moral_disputes|2|2|2|||369|318|0.8618|369|318|51|0.8618|0.1126|0.6167|0.0|1.4863|0.4865|1.9728|369|2.0854| D|
1492|miscellaneous|3|3|3|||324|262|0.8086|324|262|62|0.8086|0.1154|0.4349|0.0|1.158|1.0127|2.1707|324|2.2861| B|
1493|high_school_physics|0|0|0|||697|528|0.7575|697|528|169|0.7575|0.1446|0.0232|0.0|1.1021|1.034|2.1361|697|2.2807| D|
1494|professional_law|1|1|1|||1348|1177|0.8731|1348|1177|171|0.8731|0.1451|0.0229|0.0|0.5122|0.7719|1.2841|1348|1.4292| B|
1495|professional_accounting|2|2|2|||619|466|0.7528|619|466|153|0.7528|0.14|0.6362|0.0|1.673|1.3549|3.0279|619|3.1679| D|
1496|miscellaneous|3|3|3|||298|263|0.8826|298|263|35|0.8826|0.1086|0.5059|0.0|0.5264|0.932|1.4584|298|1.567| B|
1497|clinical_knowledge|0|0|0|||274|236|0.8613|274|236|38|0.8613|0.1093|0.2822|0.0|1.4204|0.9009|2.3213|274|2.4306| D|
1498|moral_scenarios|1|1|1|||626|560|0.8946|626|560|66|0.8946|0.1164|0.5168|0.0|0.7653|0.9992|1.7645|626|1.8809| C|
1499|miscellaneous|2|2|2|||296|264|0.8919|296|264|32|0.8919|0.1078|0.0158|0.0|0.4896|1.0762|1.5658|296|1.6736| A|
1500|high_school_mathematics|3|3|3|||554|496|0.8953|554|496|58|0.8953|0.1144|0.7336|0.0|1.1104|0.8978|2.0082|554|2.1226| C|
1501|virology|0|0|0|||320|261|0.8156|320|261|59|0.8156|0.1146|0.2124|0.0|0.5105|0.9393|1.4498|320|1.5644| A|
1502|high_school_physics|1|1|1|||656|528|0.8049|656|528|128|0.8049|0.133|0.6163|0.0|1.8052|0.5638|2.369|656|2.502| B|
1503|security_studies|2|2|2|||913|795|0.8708|913|795|118|0.8708|0.1303|0.2225|0.0|0.9717|1.4619|2.4336|913|2.5639| A|
1504|professional_law|3|3|3|||1445|1177|0.8145|1445|1177|268|0.8145|0.1744|0.0246|0.0|0.8288|0.5268|1.3556|1445|1.53| B|
1505|high_school_geography|0|0|0|||290|247|0.8517|290|247|43|0.8517|0.1106|0.4555|0.0|0.6147|0.5259|1.1406|290|1.2512| A|
1506|business_ethics|1|1|1|||438|384|0.8767|438|384|54|0.8767|0.1134|1.8319|0.0|1.1391|0.8587|1.9978|438|2.1112| C|
1507|international_law|2|2|2|||531|440|0.8286|531|440|91|0.8286|0.123|0.0155|0.0|0.5343|0.5529|1.0872|531|1.2102| D|
1508|nutrition|3|3|3|||370|304|0.8216|370|304|66|0.8216|0.1164|0.2914|0.0|0.9277|0.4989|1.4266|370|1.543| C|
1509|high_school_world_history|0|0|0|||1629|1440|0.884|1629|1440|189|0.884|0.1504|0.0172|0.0|1.9477|0.4616|2.4093|1629|2.5597| A|
1510|world_religions|1|1|1|||250|206|0.824|250|206|44|0.824|0.1108|0.2692|0.0|0.5682|0.7637|1.3319|250|1.4427| D|
1511|philosophy|2|2|2|||289|248|0.8581|289|248|41|0.8581|0.1101|0.9048|0.0|0.7366|2.5118|3.2484|289|3.3585| C|
1512|high_school_government_and_politics|3|3|3|||478|420|0.8787|478|420|58|0.8787|0.1144|0.0147|0.0|0.5108|0.5087|1.0195|478|1.1339| D|
1513|security_studies|0|0|0|||949|799|0.8419|949|799|150|0.8419|0.1391|0.5258|0.0|0.519|1.3897|1.9087|949|2.0478| A|
1514|high_school_statistics|1|1|1|||731|569|0.7784|731|569|162|0.7784|0.1426|0.3214|0.0|2.518|0.8262|3.3442|731|3.4868| C|
1515|high_school_macroeconomics|2|2|2|||442|372|0.8416|442|372|70|0.8416|0.1175|0.4655|0.0|0.6141|0.8808|1.4949|442|1.6124| B|
1516|elementary_mathematics|3|3|3|||366|320|0.8743|366|320|46|0.8743|0.1113|0.0134|0.0|0.496|0.6219|1.1179|366|1.2292| A|
1517|high_school_mathematics|0|0|0|||630|495|0.7857|630|495|135|0.7857|0.135|0.0208|0.0|1.1227|0.538|1.6607|630|1.7957| B|
1518|clinical_knowledge|1|1|1|||318|237|0.7453|318|237|81|0.7453|0.1204|0.014|0.0|0.5247|0.9716|1.4963|318|1.6167| A|
1519|professional_law|2|2|2|||1360|1179|0.8669|1360|1179|181|0.8669|0.148|1.0379|0.0|0.6005|1.8962|2.4967|1360|2.6447| D|
1520|professional_law|3|3|3|||1336|1179|0.8825|1336|1179|157|0.8825|0.1411|0.0208|0.0|0.7513|0.7239|1.4752|1336|1.6163| B|
1521|college_chemistry|0|0|0|||426|336|0.7887|426|336|90|0.7887|0.1227|0.5222|0.0|0.7725|1.9844|2.7569|426|2.8796| C|
1522|high_school_mathematics|1|1|1|||535|496|0.9271|535|496|39|0.9271|0.1096|0.0198|0.0|0.7506|0.9248|1.6754|535|1.785| A|
1523|sociology|2|2|2|||385|329|0.8545|385|329|56|0.8545|0.1139|1.647|0.0|1.0798|1.4216|2.5014|385|2.6153| C|
1524|professional_law|3|3|3|||1417|1178|0.8313|1417|1178|239|0.8313|0.1654|0.22|0.0|0.4951|0.7425|1.2376|1417|1.403| A|
1525|human_sexuality|0|0|0|||384|342|0.8906|384|342|42|0.8906|0.1103|0.7405|0.0|1.1626|1.3825|2.5451|384|2.6554| D|
1526|college_medicine|1|1|1|||547|446|0.8154|547|446|101|0.8154|0.1257|0.233|0.0|0.5362|0.6199|1.1561|547|1.2818| C|
1527|moral_disputes|2|2|2|||386|320|0.829|386|320|66|0.829|0.1164|0.6724|0.0|1.8977|0.9691|2.8668|386|2.9832| D|
1528|high_school_physics|3|3|3|||582|528|0.9072|582|528|54|0.9072|0.1134|0.9544|0.0|0.8284|1.2142|2.0426|582|2.156| C|
1529|human_aging|0|0|0|||309|261|0.8447|309|261|48|0.8447|0.1118|0.0201|0.0|1.2249|0.5459|1.7708|309|1.8826| C|
1530|security_studies|1|1|1|||1032|797|0.7723|1032|797|235|0.7723|0.1641|0.7786|0.0|1.108|1.7009|2.8089|1032|2.973| A|
1531|high_school_us_history|2|2|2|||1717|1468|0.855|1717|1468|249|0.855|0.1684|0.2246|0.0|0.5254|0.5412|1.0666|1717|1.235| C|
1532|medical_genetics|3|3|3|||315|250|0.7937|315|250|65|0.7937|0.1162|0.3889|0.0|0.8266|1.8079|2.6345|315|2.7507| C|
1533|college_chemistry|0|0|0|||375|335|0.8933|375|335|40|0.8933|0.1098|0.5299|0.0|0.5317|0.5627|1.0944|375|1.2042| D|
1534|high_school_biology|1|1|1|||395|334|0.8456|395|334|61|0.8456|0.1152|1.088|0.0|0.8457|1.9288|2.7745|395|2.8897| A|
1535|high_school_geography|2|2|2|||312|247|0.7917|312|247|65|0.7917|0.1162|0.3719|0.0|1.1848|0.5111|1.6959|312|1.8121| D|
1536|human_sexuality|3|3|3|||375|337|0.8987|375|337|38|0.8987|0.1093|1.5954|0.0|1.3631|0.9607|2.3238|375|2.4331| A|
1537|professional_medicine|0|0|0|||1245|1096|0.8803|1245|1096|149|0.8803|0.1389|0.5798|0.0|0.5965|0.5531|1.1496|1245|1.2885| B|
1538|high_school_government_and_politics|1|1|1|||462|419|0.9069|462|419|43|0.9069|0.1106|0.6648|0.0|2.1169|0.7653|2.8822|462|2.9928| C|
1539|professional_law|2|2|2|||1396|1180|0.8453|1396|1180|216|0.8453|0.1584|0.2757|0.0|1.0223|0.8714|1.8937|1396|2.0521| A|
1540|moral_disputes|3|3|3|||414|318|0.7681|414|318|96|0.7681|0.1243|0.2704|0.0|0.9583|0.5058|1.4641|414|1.5884| A|
1541|elementary_mathematics|0|0|0|||451|320|0.7095|451|320|131|0.7095|0.1338|0.7408|0.0|1.0619|1.2283|2.2902|451|2.424| C|
1542|professional_law|1|1|1|||1426|1178|0.8261|1426|1178|248|0.8261|0.1681|0.2495|0.0|1.1621|0.5465|1.7086|1426|1.8767| B|
1543|miscellaneous|2|2|2|||301|261|0.8671|301|261|40|0.8671|0.1098|0.8344|0.0|0.5557|2.1774|2.7331|301|2.8429| C|
1544|prehistory|3|3|3|||403|344|0.8536|403|344|59|0.8536|0.1146|0.0143|0.0|0.5234|0.4959|1.0193|403|1.1339| A|
1545|high_school_psychology|0|0|0|||340|289|0.85|340|289|51|0.85|0.1126|0.3784|0.0|1.3935|1.6757|3.0692|340|3.1818| B|
1546|miscellaneous|1|1|1|||285|262|0.9193|285|262|23|0.9193|0.1056|0.0153|0.0|0.8128|0.7441|1.5569|285|1.6625| A|
1547|prehistory|2|2|2|||378|348|0.9206|378|348|30|0.9206|0.1073|1.3126|0.0|1.1427|1.5237|2.6664|378|2.7737| A|
1548|moral_scenarios|3|3|3|||630|561|0.8905|630|561|69|0.8905|0.1172|0.0164|0.0|0.7153|0.807|1.5223|630|1.6395| C|
1549|marketing|0|0|0|||379|340|0.8971|379|340|39|0.8971|0.1096|0.746|0.0|1.924|0.5724|2.4964|379|2.606| C|
1550|college_medicine|1|1|1|||488|446|0.9139|488|446|42|0.9139|0.1103|0.3428|0.0|1.2688|1.174|2.4428|488|2.5531| A|
1551|high_school_government_and_politics|2|2|2|||508|415|0.8169|508|415|93|0.8169|0.1235|0.016|0.0|0.9046|0.5508|1.4554|508|1.5789| A|
1552|professional_medicine|3|3|3|||1173|1096|0.9344|1173|1096|77|0.9344|0.1193|0.5483|0.0|0.8209|0.965|1.7859|1173|1.9052| C|
1553|anatomy|0|0|0|||393|298|0.7583|393|298|95|0.7583|0.1241|0.6602|0.0|1.7057|0.5516|2.2573|393|2.3814| A|
1554|moral_scenarios|1|1|1|||615|561|0.9122|615|561|54|0.9122|0.1134|0.8526|0.0|1.5019|1.975|3.4769|615|3.5903| A|
1555|high_school_geography|2|2|2|||286|247|0.8636|286|247|39|0.8636|0.1096|0.2217|0.0|0.5085|0.554|1.0625|286|1.1721| B|
1556|moral_disputes|3|3|3|||381|318|0.8346|381|318|63|0.8346|0.1157|0.3956|0.0|1.5034|1.7289|3.2323|381|3.348| B|
1557|medical_genetics|0|0|0|||309|250|0.8091|309|250|59|0.8091|0.1146|0.2249|0.0|0.497|0.5267|1.0237|309|1.1383| A|
1558|machine_learning|1|1|1|||440|351|0.7977|440|351|89|0.7977|0.1225|1.1179|0.0|0.9732|1.7504|2.7236|440|2.8461| C|
1559|college_physics|2|2|2|||558|438|0.7849|558|438|120|0.7849|0.1308|0.5082|0.0|0.5093|0.5123|1.0216|558|1.1524| A|
1560|college_computer_science|3|3|3|||785|719|0.9159|785|719|66|0.9159|0.1164|1.6585|0.0|1.2629|0.4973|1.7602|785|1.8766| B|
1561|moral_scenarios|0|0|0|||618|560|0.9061|618|560|58|0.9061|0.1144|0.8465|0.0|0.7269|1.4279|2.1548|618|2.2692| A|
1562|moral_scenarios|1|1|1|||624|561|0.899|624|561|63|0.899|0.1157|0.552|0.0|0.6244|2.4186|3.043|624|3.1587| A|
1563|high_school_us_history|2|2|2|||1714|1469|0.8571|1714|1469|245|0.8571|0.1672|0.2983|0.0|1.0857|0.5025|1.5882|1714|1.7554| C|
1564|computer_security|3|3|3|||512|453|0.8848|512|453|59|0.8848|0.1146|0.9312|0.0|0.5158|2.2562|2.772|512|2.8866| B|
1565|security_studies|0|0|0|||1026|795|0.7749|1026|795|231|0.7749|0.1629|0.554|0.0|0.7775|1.4233|2.2008|1026|2.3637| B|
1566|high_school_government_and_politics|1|1|1|||495|419|0.8465|495|419|76|0.8465|0.119|0.6918|0.0|1.2778|0.7583|2.0361|495|2.1551| B|
1567|high_school_microeconomics|2|2|2|||461|386|0.8373|461|386|75|0.8373|0.1188|0.8878|0.0|0.5673|1.8987|2.466|461|2.5848| A|
1568|college_computer_science|3|3|3|||795|719|0.9044|795|719|76|0.9044|0.119|0.51|0.0|0.5243|0.9912|1.5155|795|1.6345| B|
1569|college_medicine|0|0|0|||556|446|0.8022|556|446|110|0.8022|0.1281|0.1517|0.0|1.4258|1.6719|3.0977|556|3.2258| C|
1570|college_chemistry|1|1|1|||408|335|0.8211|408|335|73|0.8211|0.1183|0.0211|0.0|0.5501|0.8017|1.3518|408|1.4701| A|
1571|miscellaneous|2|2|2|||335|261|0.7791|335|261|74|0.7791|0.1185|0.0174|0.0|2.0358|0.5641|2.5999|335|2.7184| B|
1572|high_school_macroeconomics|3|3|3|||429|372|0.8671|429|372|57|0.8671|0.1141|1.6135|0.0|0.5034|0.7068|1.2102|429|1.3243| D|
1573|college_physics|0|0|0|||501|438|0.8743|501|438|63|0.8743|0.1157|0.1669|0.0|0.7851|1.5971|2.3822|501|2.4979| B|
1574|marketing|1|1|1|||390|340|0.8718|390|340|50|0.8718|0.1124|0.0234|0.0|0.7491|0.5691|1.3182|390|1.4306| B|
1575|high_school_mathematics|2|2|2|||557|495|0.8887|557|495|62|0.8887|0.1154|0.7221|0.0|1.4731|0.9143|2.3874|557|2.5028| C|
1576|logical_fallacies|3|3|3|||471|416|0.8832|471|416|55|0.8832|0.1136|0.0162|0.0|0.5431|0.5111|1.0542|471|1.1678| C|
1577|sociology|0|0|0|||412|329|0.7985|412|329|83|0.7985|0.1209|0.5221|0.0|1.3049|1.3211|2.626|412|2.7469| B|
1578|professional_law|1|1|1|||1340|1178|0.8791|1340|1178|162|0.8791|0.1426|0.2891|0.0|0.5842|0.5559|1.1401|1340|1.2827| B|
1579|philosophy|2|2|2|||321|248|0.7726|321|248|73|0.7726|0.1183|0.6998|0.0|1.0214|0.6666|1.688|321|1.8063| C|
1580|moral_disputes|3|3|3|||377|318|0.8435|377|318|59|0.8435|0.1146|0.0221|0.0|0.4998|0.6635|1.1633|377|1.2779| A|
1581|moral_scenarios|0|0|0|||624|561|0.899|624|561|63|0.899|0.1157|0.0259|0.0|1.1749|0.9252|2.1001|624|2.2158| C|
1582|miscellaneous|1|1|1|||293|264|0.901|293|264|29|0.901|0.1071|0.0173|0.0|0.7861|0.5684|1.3545|293|1.4616| C|
1583|professional_law|2|2|2|||1414|1177|0.8324|1414|1177|237|0.8324|0.1647|1.4901|0.0|0.6874|1.1806|1.868|1414|2.0327| C|
1584|philosophy|3|3|3|||400|246|0.615|400|246|154|0.615|0.1403|0.5099|0.0|0.6189|0.7099|1.3288|400|1.4691| A|
1585|prehistory|0|0|0|||390|343|0.8795|390|343|47|0.8795|0.1116|1.8361|0.0|0.776|1.2132|1.9892|390|2.1008| C|
1586|high_school_government_and_politics|1|1|1|||485|415|0.8557|485|415|70|0.8557|0.1175|0.7174|0.0|0.7877|0.7976|1.5853|485|1.7028| D|
1587|miscellaneous|2|2|2|||299|264|0.8829|299|264|35|0.8829|0.1086|1.6623|0.0|1.1169|0.7307|1.8476|299|1.9562| D|
1588|high_school_government_and_politics|3|3|3|||478|422|0.8828|478|422|56|0.8828|0.1139|0.0181|0.0|0.5387|0.6645|1.2032|478|1.3171| C|
1589|professional_law|0|0|0|||1355|1177|0.8686|1355|1177|178|0.8686|0.1472|0.0283|0.0|0.9797|0.8511|1.8308|1355|1.978| A|
1590|prehistory|1|1|1|||413|343|0.8305|413|343|70|0.8305|0.1175|0.7097|0.0|2.2619|0.7647|3.0266|413|3.1441| C|
1591|high_school_biology|2|2|2|||382|334|0.8743|382|334|48|0.8743|0.1118|0.2682|0.0|0.5041|1.3097|1.8138|382|1.9256| A|
1592|abstract_algebra|3|3|3|||412|354|0.8592|412|354|58|0.8592|0.1144|0.7313|0.0|1.3057|0.5196|1.8253|412|1.9397| C|
1593|professional_law|0|0|0|||1531|1178|0.7694|1531|1178|353|0.7694|0.2022|0.3136|0.0|0.5667|1.2941|1.8608|1531|2.063| A|
1594|moral_scenarios|1|1|1|||618|561|0.9078|618|561|57|0.9078|0.1141|0.6879|0.0|2.0521|0.5682|2.6203|618|2.7344| A|
1595|miscellaneous|2|2|2|||313|262|0.8371|313|262|51|0.8371|0.1126|0.469|0.0|0.5489|1.286|1.8349|313|1.9475| B|
